"retweeter","retweeted"
88981425,813286
377723483,813286
1593779827,813286
29284444,123728862
475408408,813286
1141290998,813286
1458687457,1534650458
227728400,24800281
43508994,30601585
314683277,813286
2193063781,813286
221276196,813286
30246356,813286
2279070870,813286
43508994,107517156
1458687457,116835497
30081198,813286
2333652516,813286
345124863,813286
31239675,813286
614375486,813286
1729746408,813286
777521024,813286
90294025,813286
468717144,552838688
47073715,2178748327
1593779827,959596692
1581944136,813286
508157546,813286
492174715,813286
534894801,813286
20037048,813286
1891673520,43963249
1937522288,813286
1898237479,813286
50087663,813286
315858046,813286
1653260270,813286
117743669,22527970
2163181849,813286
381272199,813286
14811217,813286
191590145,813286
285883890,813286
932905680,813286
27443787,248735463
556534659,813286
578628293,813286
524826679,813286
314234552,813286
88367871,813286
23136747,813286
632279524,1571239068
257106155,813286
630883623,813286
193685454,813286
375668265,552838688
814331324,387341952
391016368,813286
27351636,813286
1360068666,15335534
20071123,2178748327
44513094,813286
254717849,813286
256156766,813286
828055520,813286
1560981086,813286
494471896,813286
239382587,813286
1315486195,813286
220207362,813286
1444948430,813286
24158813,813286
2311218552,813286
77848065,813286
1345289546,813286
2206299114,813286
69331441,813286
35706221,813286
88793404,813286
1478019500,813286
24641386,813286
240549537,813286
78692766,813286
1373255016,309378081
37880868,813286
453292370,813286
262436898,1325775115
347949614,813286
54346533,813286
20689461,813286
159674492,813286
292069173,813286
327706394,813286
30055169,813286
829881631,813286
245542817,813286
85728998,813286
186559921,813286
604861594,813286
249537841,43963249
49268795,813286
2178816728,813286
975637639,813286
407045543,813286
374755002,813286
1112964025,813286
2317431342,813286
1027467330,813286
15557891,813286
632691246,813286
1173824917,301215172
32672329,813286
144270833,813286
2208095255,2348509782
524623571,959596692
560501919,813286
39555268,813286
8378332,813286
559057762,813286
1708838389,813286
86619511,813286
739148647,813286
1562694164,813286
217644243,813286
829881631,959596692
352568462,813286
145034079,813286
860735352,813286
16910131,813286
462470517,813286
186991358,813286
1945136822,813286
299141863,813286
1238535145,813286
158902251,813286
341289886,813286
1892347062,813286
1891673520,813286
16088544,1650682669
2278307626,813286
462566980,813286
522692948,813286
181298804,813286
1934772703,105412863
1406753946,813286
124198304,377723483
59572539,813286
2352348337,813286
249808556,78599720
18253415,78599720
217686420,813286
211618850,78599720
19701981,78599720
298866551,78599720
17316061,78599720
129571317,78599720
17890304,78599720
127712961,813286
454548032,78599720
131953680,78599720
15694249,78599720
270339848,78599720
346038512,78599720
349134539,78599720
369258357,78599720
92936036,78599720
147657826,78599720
80391205,78599720
328770799,78599720
376426548,78599720
484946791,78599720
396044297,78599720
581950210,78599720
596787060,78599720
226414953,813286
612832554,78599720
335346018,78599720
16630806,78599720
439541952,813286
543690076,78599720
140667518,78599720
376876772,78599720
562087224,78599720
22549911,78599720
83410540,78599720
595716731,78599720
569117798,78599720
132637179,78599720
15993186,78599720
27531338,78599720
50125132,78599720
30134657,78599720
56000840,78599720
16088544,38988224
96155760,78599720
297098523,78599720
399945904,78599720
281748534,813286
56500361,813286
30231352,78599720
1584501361,813286
209215642,78599720
1252992943,813286
16156569,78599720
53309297,78599720
376537357,78599720
17156129,78599720
37814955,78599720
336790051,78599720
212323257,78599720
606652116,78599720
21819017,78599720
377757722,78599720
152047414,78599720
32604881,78599720
20156912,78599720
23008552,78599720
597660240,78599720
199417580,78599720
159214949,78599720
220909840,813286
794213628,78599720
752176597,78599720
475062823,78599720
256087946,78599720
770365135,78599720
138548779,813286
2208095255,2345536889
276842152,78599720
19401169,78599720
27195926,78599720
22858466,78599720
134268800,78599720
527675712,78599720
2208095255,1886186202
41974858,78599720
16986502,78599720
449396419,78599720
25186182,78599720
16280611,78599720
92453668,78599720
134604426,78599720
576524395,78599720
101122024,78599720
88507556,78599720
10141822,78599720
821739853,78599720
427659517,78599720
23664801,78599720
16564860,78599720
131041833,78599720
16644850,78599720
90946636,78599720
15240851,78599720
23894212,78599720
61296548,78599720
90709333,78599720
236656937,78599720
442214364,78599720
37278996,78599720
633815038,78599720
2208095255,2172582158
88460610,813286
776839177,78599720
194771364,78599720
797425842,78599720
314145434,78599720
22889501,813286
616458683,78599720
385925750,78599720
225550206,78599720
350094966,78599720
260848405,78599720
17820436,78599720
768212779,78599720
1349535121,78599720
408132836,78599720
1191507630,78599720
346805759,78599720
1107398971,78599720
2208095255,2344303468
1475020531,78599720
44297286,78599720
1890660205,78599720
1935406766,78599720
1723229064,78599720
286199957,78599720
197395449,78599720
46692966,78599720
16621463,78599720
20318146,78599720
22260031,78599720
277201637,813286
350545629,78599720
1473612187,78599720
1933889011,78599720
22250215,78599720
233409309,813286
1567059817,78599720
16533820,78599720
304816636,78599720
632946405,78599720
165071554,78599720
609698128,78599720
2333745920,78599720
205326462,78599720
628956193,78599720
2350778040,78599720
239851680,78599720
2316050526,78599720
2208095255,2260290749
1638017670,813286
2208095255,2260318960
345824687,813286
2270949024,813286
720642069,813286
51684934,813286
2167196546,813286
105892064,78599720
76376525,495368625
160520253,813286
500444558,76771090
361671895,813286
1688585894,813286
1905847231,813286
48569092,813286
46274202,813286
262256929,813286
382985071,813286
622797688,552838688
2161187598,813286
2332141717,2252489432
105412863,813286
33965130,813286
111092238,813286
429618189,959596692
35852999,813286
504964540,813286
221096406,813286
326118600,123728862
427063869,813286
71909998,168730712
351681357,813286
19694461,78599720
321320975,813286
731803688,309378081
365394378,813286
326118600,15335534
322907793,813286
54481046,813286
849917563,813286
386398234,813286
992009509,813286
611181956,813286
794680904,813286
2170232667,813286
18633865,813286
913909188,813286
63148001,813286
227671726,813286
2331675900,813286
1928710842,813286
75171474,813286
43789793,813286
16121724,813286
360730759,813286
105412863,1325775115
42858599,813286
179376873,813286
1448545184,813286
59642573,813286
981662126,309378081
85729973,813286
211582220,813286
229628719,813286
276726837,813286
314356709,813286
278240805,786170264
178401121,64696263
602265271,813286
283629402,813286
36118898,813286
22114354,813286
761741244,2234443934
227083264,813286
447791417,813286
2326733104,813286
38090450,813286
1276867022,813286
205971945,813286
273804454,813286
230283188,813286
405247405,813286
139247417,813286
116209871,813286
205971945,30313925
909344707,813286
131849699,813286
1043417658,813286
811976863,813286
28673022,813286
330481584,813286
40586815,813286
38744565,176491220
575081848,813286
95538911,51228973
11750632,813286
128392530,813286
262408137,813286
191456491,813286
169183768,813286
333369123,813286
263739226,813286
853123164,813286
25745882,813286
259941645,813286
2307320874,813286
2175091737,813286
525977431,123728862
52638740,813286
1485387042,813286
568606224,813286
1924676556,813286
28008004,813286
248293875,813286
525977431,24460492
425498484,813286
253893566,813286
624938079,813286
256180339,813286
291805955,813286
332817280,15281391
814515079,30313925
247877059,813286
595373725,813286
566816891,813286
1472883607,813286
109639592,2178748327
32347675,813286
1924676556,813286
2295239269,813286
1227383683,813286
227543172,14730894
34491026,861388620
161862764,813286
2209581156,813286
487763670,813286
2325960903,813286
525977431,38021361
24113994,813286
783055602,813286
382267527,813286
2345922271,76692861
87739765,813286
247238640,813286
53221118,813286
281813715,813286
86619511,813286
72874984,813286
35852999,813286
1677389029,813286
1949227105,78599720
959596692,813286
281177004,813286
525977431,12144232
25394411,63443488
105412863,450383427
1933777994,51228973
44137790,813286
184274178,813286
22985051,813286
1654482829,813286
416602473,813286
40934886,813286
333123864,813286
241263415,813286
98051657,813286
525977431,14730894
111629862,813286
139954456,387341952
2302336310,813286
246993311,813286
223755685,1055685948
2218328298,813286
342445112,959596692
1096738508,813286
176591792,813286
270167087,1616534946
598657958,813286
1769288906,813286
240450069,813286
270167087,1616534946
293677332,813286
2349494486,2348509782
251625760,76771090
22371697,813286
711087715,959596692
2349494486,2345536889
2349494486,1886186202
2349494486,2172582158
2349494486,2344303468
2310672416,15281391
2349494486,2260290749
2349494486,2260318960
76574312,813286
33794077,813286
69480610,813286
276587218,326049676
762888235,813286
299451787,813286
604645056,813286
381169723,813286
551349491,813286
245802466,813286
252159043,813286
276587218,813286
54791067,526461094
32197495,813286
276587218,813286
454876249,813286
49408504,813286
398234575,813286
153971608,813286
762700099,813286
193990219,813286
544685866,813286
96835318,813286
95493980,482546241
16474992,959596692
33432874,813286
18884513,251324779
128104931,813286
1711518451,813286
86963454,813286
525977431,1121161802
276587218,30313925
203854721,813286
133473652,813286
276587218,813286
95493980,482546241
1126178262,813286
1575545688,813286
243520962,813286
221285200,813286
381161774,813286
2350065690,813286
24715042,813286
492894772,813286
604645056,813286
280921591,813286
1575545688,25324805
173130607,813286
49610461,959596692
2285892439,813286
16657171,76059158
375968635,813286
19118049,959596692
2333056045,813286
834633331,813286
220512617,813286
102034703,813286
261344652,300354212
76688036,15161618
55099595,813286
356719859,813286
246498459,959596692
626876694,813286
224388953,813286
114585457,813286
2247819427,813286
55224891,813286
240110240,813286
814515079,813286
126153925,813286
2339408370,76692861
41663674,813286
1636111441,51228973
153558139,813286
1417025850,813286
1203212617,813286
529620245,813286
2345435082,78599720
441428819,813286
615497077,813286
302229684,754375850
41695112,959596692
174098184,387341952
322211070,813286
449401718,813286
188440337,813286
174098184,76059158
15161618,24048309
160294341,813286
900276614,813286
2342611662,813286
1485623796,76376525
247047144,813286
1490213569,813286
299975208,813286
326544691,813286
23127471,813286
227401488,813286
118545842,813286
2345435082,348514368
368417396,813286
720491120,813286
20659858,813286
372555689,813286
606853745,813286
42855361,813286
33962494,813286
558019954,25324805
81268088,813286
891184423,813286
1138455716,813286
1368952382,813286
1551515450,78599720
1925216227,813286
311070095,813286
18707934,813286
310165935,813286
254793488,813286
191063028,813286
1485623796,366755475
52326829,813286
1151725356,848944992
1154060610,76771090
2207816444,813286
344467997,813286
172669230,813286
2345922271,15161618
1485623796,1473612187
307841548,813286
2237745239,813286
1852564915,356359379
2266764122,813286
32462093,813286
124632673,813286
53503202,813286
40029472,54299209
151565206,15854702
347358946,813286
368145079,813286
94915225,813286
161752501,813286
1953187867,813286
590444189,813286
316170316,813286
67517927,813286
355756265,813286
2238719017,813286
22846618,813286
902003582,813286
49139204,813286
2345435082,2320390743
23457504,813286
235857759,813286
355281735,813286
341577823,813286
2342640511,813286
2321662919,813286
2345435082,390103810
19636050,14587949
527535480,813286
2318056728,813286
15490533,813286
965168424,813286
506002868,813286
30589306,813286
184299933,813286
376881639,813286
2231946693,813286
81763923,813286
1151160781,813286
1485623796,366755475
820304455,813286
93240343,813286
416003689,813286
1575244046,813286
521179843,813286
1550586602,959596692
261805462,813286
26911266,450383427
409631708,813286
238323717,813286
723027420,280950812
106261509,813286
2302204117,813286
814515079,813286
1737213931,813286
